

🎈央视直播,#genre#
Super 18,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhHKvE74rIC5uId_njEfZEwo/ts
有线603,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhLEW0yvkdfaIsHRN-IuuogU/ts
有线18台,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhMdfLl-r9qAm8VVoOQNBif4/ts
有线体育,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhP1DFxDiq0TTNdAoPAFnQw0/ts
港台31,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhEboElFuq4Qxtpi8z9luIJs/ts
港台32,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhDc53wgtISuGYEOUSFX80QU/ts
华丽台,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhBlAIgL2-4cU5zOScFasXf8/ts
凤凰香港,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhCXMTUlVQ7ELz79-Yl_nbJQ/ts
凤凰卫视,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhOcea2O0fdUjNig3ltBIPMw/ts
凤凰资讯,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhPAd9ebSyF7oc12tfpU0Xm0/ts
澳视澳门,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhGqa99tzVyNM-gljdQzDaeY/ts
澳门资讯,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhN2czjN7hmrtwhPHyjiHHqI/ts
澳視葡語,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhMTPEFJUZezhZYFh-6-ylY8/ts
澳門Macau,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhCHlaBwToMiCvt-E2ZyYkYI/ts
开电视,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhKyj6KdUAN4UjTtamQEWouM/ts
澳视卫星,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhJsGruHkV_9IBvIr4auhlRA/ts
澳视体育,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhARQl0SoEMHZZ3Nlhna0X5E/ts
有线603,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhAdM4Khj_gcRDO8LLLmhoQg/ts
有线电影,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhBGvWoUpkUJUeRkYtCWnVgg/ts
有线综合娱乐,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhG0nM2FWYB641SrsnqFeB1M/ts
有线财经台,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhKvGOtBLeCHx9bV1fRWziCA/ts
有线直播,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhMmWlegRwpdzY0bRbqNIeF0/ts
TVB经典台,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhKH4qBnsLg3sTEtHBUwHV7E/ts
TVB 星河,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhGQichlNdzVF_TO6wCoJw7A/ts
天映频道,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhA_VZmQPeIX4PTRuMXig3C8/ts
星卫电影台,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhPB2mayzFNS-E-JGdz-v2Jk/ts
TW-美亚电影,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhFCOXw46J1JIvL2pZMt_t8E/ts
HK-美亚电影“双声道”,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhIMIs3sZgzr4efC83MC-ejE/ts
HK美亚电影“普”,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhI48YbnqJXmrEem8ZP5rlec/ts
TVB亚洲剧台*双声道*,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhBvbYGuZL3i9lwLhtQfsmGE/ts
TVB 千禧經典台,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhACWXWo5Qinslb-rw4dPVNk/ts
TVB功夫*双声道*,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhI99Z9shz97Vx2zujgkQklA/ts
TVB 粤语片台,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhAdU9iS2vIhumIYzr7ATbII/ts
TVB 华语剧台*双声道*,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhNxxwy5aU01IkXuFlHCfXGs/ts
TVB 娱乐新闻台,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhLjHXHDlx1bVGiI5h_KITrI/ts
TVB 星河*双声道*,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhFsat2WznYeU2qC0rK-dQt0/ts
KIX,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhH-sKvNfNtcw7HMEXSZGPNc/ts
TVB戏曲台,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhLYDhksjmNDaGO33rnZF8GQ/ts
爆谷台,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhJHOoCikJFcj73wUI29xOgE/ts
Now星影台,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhGiQFEUZ9KWHBhLzed6sZ3s/ts
Now爆谷台,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhBoOgUKCwiZiocfD4Pm-3Mo/ts
Now财经台,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhPlkyw4yEz9F7Uf4WHTgqQU/ts
Now直播台,http://hs.nowtv.lol:80/play/6uBoQI2qNo_pHGAdYc8QhPmYtLV18EY_zsd7zPAesvg/ts
&直播源分享群:212710857#

🎈卫视直播,#genre#


安徽卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240256_1/playlist.m3u8?CONTENTID=00000110240256_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
北京卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240129_1/playlist.m3u8?CONTENTID=00000110240129_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
东方卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240242_1/playlist.m3u8?CONTENTID=00000110240242_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
东南卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240588_1/playlist.m3u8?CONTENTID=00000110240588_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
广东卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240137_1/playlist.m3u8?CONTENTID=00000110240137_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
贵州卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240318_1/playlist.m3u8?CONTENTID=00000110240318_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
河北卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240317_1/playlist.m3u8?CONTENTID=00000110240317_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
黑龙江卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240131_1/playlist.m3u8?CONTENTID=00000110240131_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
湖北卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240135_1/playlist.m3u8?CONTENTID=00000110240135_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
湖南卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240130_1/playlist.m3u8?CONTENTID=00000110240130_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
吉林卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240399_1/playlist.m3u8?CONTENTID=00000110240399_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
江苏卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240133_1/playlist.m3u8?CONTENTID=00000110240133_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
江西卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240398_1/playlist.m3u8?CONTENTID=00000110240398_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
金鹰纪实,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240303_1/playlist.m3u8?CONTENTID=00000110240303_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
辽宁卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240255_1/playlist.m3u8?CONTENTID=00000110240255_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
辽宁卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240255_1/playlist.m3u8?CONTENTID=00000110240255_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
山东卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240254_1/playlist.m3u8?CONTENTID=00000110240254_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
深圳卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240132_1/playlist.m3u8?CONTENTID=00000110240132_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
天津卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240136_1/playlist.m3u8?CONTENTID=00000110240136_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
浙江卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240134_1/playlist.m3u8?CONTENTID=00000110240134_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
重庆卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240397_1/playlist.m3u8?CONTENTID=00000110240397_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR

安徽卫视,http://121.51.249.45/live1.ahtv.cn/ahws/hd/live.m3u8
安徽卫视,http://wabc.ml/sxg.php?id=ahwsH265_4000
安徽卫视,http://124.220.17.172:1100/aas.php?id=32
安徽卫视,http://204bae1.123nat.com:55/bestv.php?id=40
安徽卫视,http://121.51.249.45/live1.ahtv.cn/ahws/hd/live.m3u8
安徽卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225691/1653146432-1-1651284611.m3u8
安徽卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225691/1653146382-1-1651284606.m3u8
深圳卫视,http://wabc.ml/sxg.php?id=szwsH265_4000
深圳卫视,http://124.220.17.172:1100/aas.php?id=36
深圳卫视,http://204bae1.123nat.com:55/bestv.php?id=50
深圳卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225700/index.m3u8
深圳卫视,https://sztv-hls.cutv.com/AxeFRth/500/g7A3e0R.m3u8?sign=51c740b7a16a29b3c6686bfb30235cc7&t=639d7ae1
深圳卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8?
深圳卫视,http://60.213.134.68/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000292203.m3u8
深圳卫视,http://tv.a1.gs/sjtv/p/bjcd.php?id=szws
深圳卫视,http://60.213.134.68/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000292202.m3u8
深圳卫视,http://yfsl.vsd.gehua.net.cn/live/ShenZhenHD_1200.m3u8
广东卫视,http://wabc.ml/sxg.php?id=gdwsH265_4000
广东卫视,http://124.220.17.172:1100/aas.php?id=26
广东卫视,http://204bae1.123nat.com:55/bestv.php?id=49
广东卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225701/1653140620-1-1651284060.m3u8
广东卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225742/1653140709-1-1648950419.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视,http://124.220.17.172:1100/aas.php?id=21
浙江卫视,http://204bae1.123nat.com:55/bestv.php?id=46
浙江卫视,http://wabc.ml/sxg.php?id=zjwsH265_4000
湖南卫视,http://wabc.ml/sxg.php?id=hnwsH265_4000
湖南卫视,http://204bae1.123nat.com:55/bestv.php?id=43
湖南卫视,http://120.84.96.120:808/hls/126/index.m3u8
湖南卫视,http://120.84.96.196:808/hls/126/index.m3u8
湖南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225745/index.m3u8
湖南卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225704/1653109760-1-1651280942.m3u8
湖南卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225745/1653109807-1-1648947278.m3u8
东方卫视,http://wabc.ml/sxg.php?id=dfwsH265_4000
东方卫视,http://117.169.124.149:8080/live/HD-8000k-1080P-dongfangstv/index.m3u8
东方卫视,http://124.220.17.172:1100/aas.php?id=23
北京卫视,http://wabc.ml/sxg.php?id=bjwsH265_4000
北京卫视,http://124.220.17.172:1100/aas.php?id=24
北京卫视,http://204bae1.123nat.com:55/bestv.php?id=25
北京卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8?
北京卫视,http://115.149.139.141:10001/tsfile/live/1022_1.m3u8
北京卫视,http://125.40.191.58:9901/tsfile/live/0107_1.m3u8
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225673/index.m3u8
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225674/index.m3u8
北京卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225673/index.m3u8
江苏卫视,http://wabc.ml/sxg.php?id=jswsH265_4000
江苏卫视,http://124.220.17.172:1100/aas.php?id=22
江苏卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8?
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225702/index.m3u8
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225743/index.m3u8
江苏卫视,http://39.135.138.58:18890/PLTV/88888910/224/3221225702/index.m3u8
江苏卫视,http://115.149.139.141:10001/tsfile/live/1026_1.m3u8
江苏卫视,http://125.40.191.58:9901/tsfile/live/0127_1.m3u8
江苏卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225702/index.m3u8
江苏卫视,http://39.135.138.58:18890/PLTV/88888910/224/3221225702/index.m3u8
江苏卫视,http://yfsl.vsd.gehua.net.cn/live/JiangSuHD_1200.m3u8
星空卫视台,http://159.75.85.63:8765/telegram@feiyangdigital-xingkong.m3u8 
翡翠台,http://2022.stream-link.org/playlist/tvb_jade
翡翠台,http://23.237.10.66:16106
翡翠台,http://y3y4.f3322.net:9901/hls/69/index.m3u8
翡翠台,http://pull-l3-cny.douyincdn.com/third/stream-1f41fa6570c0c2fe39fef0752f76de81.m3u8
翡翠台,http://2023.stream-link.org/playlist/tvb_jade
翡翠台,http://r.jdshipin.com/62WM7
翡翠台,http://r.jdshipin.com/62WM7
翡翠台,http://23.237.10.66:16106
翡翠台,http://23.237.10.66:16106

湖北卫视,http://wabc.ml/sxg.php?id=hbwsH265_4000
湖北卫视,http://124.220.17.172:1100/aas.php?id=33
湖北卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225699/1653142328-1-1651284245.m3u8
湖北卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225740/1653142428-1-1648950531.m3u8
湖北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225740/index.m3u8
湖北卫视,http://1.195.111.251:11190/tsfile/live/0132_1.m3u8
湖北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225740/index.m3u8
湖北卫视,http://60.10.167.88:808/hls/30/index.m3u8 
广西卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226211/index.m3u8?fmt=ts2hls
广西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225731/index.m3u8?fmt=ts2hls
广西卫视,http://204bae1.123nat.com:55/bestv.php?id=51
黑龙江卫视,http://wabc.ml/sxg.php?id=hljwsH265_4000
黑龙江卫视,http://124.220.17.172:1100/aas.php?id=40
黑龙江卫视,http://204bae1.123nat.com:55/bestv.php?id=29
黑龙江卫视,http://39.135.138.60:18890/PLTV/88888888/224/3221225736/index.m3u8
黑龙江卫视,http://39.135.138.60:18890/PLTV/88888888/224/3221225690/index.m3u8
海南卫视,http://124.220.17.172/shtv/ybhg.php?id=761744437
海南卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?
海南卫视,http://204bae1.123nat.com:55/bestv.php?id=58
海南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225722/index.m3u8?zweimd
海南卫视,http://111.40.196.35/PLTV/88888888/224/3221225623/index.m3u8
海南卫视,http://60.10.167.88:808/hls/45/index.m3u8 
重庆卫视,http://wabc.ml/sxg.php?id=cqwsH265_4000
重庆卫视,http://124.220.17.172:1100/aas.php?id=36
重庆卫视,http://204bae1.123nat.com:55/bestv.php?id=28
重庆卫视,https://sjlivecdn9.cbg.cn/204912315959/app_2/_definst_/ls_2.stream/chunklist.m3u8
重庆卫视,http://125.40.191.58:9901/tsfile/live/0142_1.m3u8
重庆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225734/index.m3u8
